"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","matricula"
"540190302","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 683:""YAKA PA'U"")","25 DE MAYO","25 DE MAYO","Estatal","Rural","Común - Secundaria Completa req. 7 años ","19"
"540190303","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 905)","GUARANI","EL SOBERBIO","Estatal","Rural","Común - Secundaria Completa req. 7 años ","39"
"540190304","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 938)","SAN PEDRO","SAN PEDRO","Estatal","Rural","Común - Secundaria Completa req. 7 años ","22"
"540190305","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 807"")","IGUAZU","PUERTO LIBERTAD","Estatal","Rural","Común - Secundaria Completa req. 7 años ","45"
"540190306","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 166:""Moisés Bertoni"")","CANDELARIA","SANTA ANA","Estatal","Rural","Común - Secundaria Completa req. 7 años ","40"
"540190307","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 128:""Santa Catalina"")","APOSTOLES","APOSTOLES","Estatal","Rural","Común - Secundaria Completa req. 7 años ","29"
"540190308","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 892)","SAN PEDRO","SAN PEDRO","Estatal","Rural","Común - Secundaria Completa req. 7 años ","24"
"540190309","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 836)","GUARANI","EL SOBERBIO","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","62"
"540190310","8500","Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 812:""Arandú""))","SAN PEDRO","POZO AZUL","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","43"
"540190400","0948","ESC. Nº 948","LIBERTADOR GENERAL SAN MARTIN","GARUHAPE","Estatal","Rural Disperso","Común - Primaria de 7 años ","47"
"540190401","0948","Aula Sat. Nº 01: ""ESC. Nº 948""","LIBERTADOR GENERAL SAN MARTIN","GARUHAPE","Estatal","Rural","Común - Primaria de 7 años ","38"
"540190500","2073","NENI Nº 2073 (Sede ESC. Nº 24)","APOSTOLES","AZARA","Estatal","Urbano","Común - Jardín de infantes ","109"
"540190501","2073","NENI Nº 2073 (Ext. ESC. Nº 63)","APOSTOLES","AZARA","Estatal","Rural Aglomerado","Común - Jardín de infantes ","10"
"540190503","2073","NENI Nº 2073 (Ext. ESC. Nº 121)","APOSTOLES","AZARA","Estatal","Rural Aglomerado","Común - Jardín de infantes ","6"
"540190504","2073","NENI Nº 2073 (Ext. ESC. Nº 884)","APOSTOLES","AZARA","Estatal","Urbano","Común - Jardín de infantes ","42"
"540190600","0949","ESC. Nº 949 (Ex Aula sat. Nº 03: ESC. Nº 380)","GUARANI","SAN VICENTE","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","172"
"540190700","2600","B.O.P. Nº 115 (Ex Aula Sat. Nº 01:""Esc. Normal Sup. Nº 06)","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","87"
"540190800","1486","ESC. ADULTOS Nº 86 (Ex Aula Sat. Nº 01: ESC. ADULTOS Nº 50)","APOSTOLES","SAN JOSE","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","65"
"540190800","1486","ESC. ADULTOS Nº 86 (Ex Aula Sat. Nº 01: ESC. ADULTOS Nº 50)","APOSTOLES","SAN JOSE","Estatal","Rural Aglomerado","Adultos - Primaria ","45"
"540190900","2599","B.O.P. Nº 117: ""YRYAPU""","IGUAZU","PUERTO IGUAZU","Estatal","Rural Disperso","Adultos - Secundaria Completa","33"
"540190900","2599","B.O.P. Nº 117: ""YRYAPU""","IGUAZU","PUERTO IGUAZU","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","65"
"540190901","2599","Aula Sat. Nº 01: ""B.O.P. Nº 117"" (Ka aguy Porá)","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Adultos - Secundaria Completa","26"
"540190901","2599","Aula Sat. Nº 01: ""B.O.P. Nº 117"" (Ka aguy Porá)","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","44"
"540191000","1986","C.E.F. Nº 26","SAN PEDRO","SAN PEDRO","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","455"
"540191100","0947","ESC. Nº 947 (Ex Aula Sat.Nº 01: ""ESC. Nº 875"")","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Primaria de 7 años ","530"
"540191200","0950","ESC. Nº 950 (Ex Aula Sat. Esc. Nº 782)","GENERAL MANUEL BELGRANO","BERNARDO DE IRIGOYEN","Estatal","Rural Disperso","Común - Primaria de 7 años ","69"
"540191300","9078","E.P.J.A. Itinerante Nº 9078","OBERA","OBERA","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","19"
"540191300","9078","E.P.J.A. Itinerante Nº 9078","OBERA","OBERA","Estatal","Rural Aglomerado","Adultos - Primaria ","17"
"540191400","2072","NENI Nº 2072 (Sede ESC. Nº 239)","25 DE MAYO","ALBA POSSE","Estatal","Urbano","Común - Jardín de infantes ","95"
"540191402","2072","NENI Nº 2072 (Ext. ESC. Nº 292)","25 DE MAYO","ALBA POSSE","Estatal","Rural Disperso","Común - Jardín de infantes ","11"
"540191404","2072","NENI Nº 2072 (Ext. ESC. Nº 614)","25 DE MAYO","ALBA POSSE","Estatal","Urbano","Común - Jardín de infantes ","28"
"540191405","2072","NENI Nº 2072 (Ext. ESC. Nº 297)","25 DE MAYO","ALBA POSSE","Estatal","Rural Aglomerado","Común - Jardín de infantes ","27"
"540191500","1487","ESC. ADULTOS Nº 87","OBERA","CAMPO RAMON","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","20"
"540191500","1487","ESC. ADULTOS Nº 87","OBERA","CAMPO RAMON","Estatal","Urbano","Adultos - Primaria ","21"
"540191600","1987","C.E.F. Nº 27","OBERA","GUARANI","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","206"
"540191700","1988","C.E.F. Nº 28","CAPITAL","POSADAS","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","298"
"540191800","1990","C.E.F. Nº 30","OBERA","OBERA","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","150"
"540191900","0951","ESC. Nº 951 (Ex Aula Sat. Nº 01: ""ESC. 207"")","GUARANI","SAN VICENTE","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","120"
"540192000","8142","C.E.F.E. Nº 07","SAN IGNACIO","JARDIN AMERICA","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","60"
"540192100","2601","B.O.P. Nº 120 (UP3)","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Secundaria Completa","39"
"540192200","2075","NENI Nº 2075 (Sede ESC. Nº 126)","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Urbano","Común - Jardín de infantes ","81"
"540192201","2075","NENI Nº 2075 (Ext. ESC. Nº 114)","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Urbano","Común - Jardín de infantes ","68"
"540192202","2075","NENI Nº 2075 (Ext. ESC. Nº 228)","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Urbano","Común - Jardín de infantes ","33"
"540192204","2075","NENI Nº 2075 (Ext. ESC. Nº 632)","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Rural","Común - Jardín de infantes ","15"
"540192205","2075","NENI Nº 2075 (Ext. ESC. Nº 222)","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Rural","Común - Jardín de infantes ","13"
"540192206","2075","NENI Nº 2075 (Ext. ESC. Nº 177)","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Urbano","Común - Jardín de infantes ","85"
"540192300","0491","MI MUNDO GRILLO","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","38"
"540192300","0491","MI MUNDO GRILLO","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín maternal ","32"
"540192400","7512","ESC. ESPECIAL CARCELARIA Nº 63 (UP7)","LIBERTADOR GENERAL SAN MARTIN","PUERTO RICO","Estatal","Rural Aglomerado","Adultos - Primaria ","58"
"540192500","1010","INST. ""LA BUENA SEMILLA""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Jardín de infantes ","51"
"540192500","1010","INST. ""LA BUENA SEMILLA""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Primaria de 7 años ","216"
"540192500","1010","INST. ""LA BUENA SEMILLA""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Secundaria Completa req. 7 años ","59"
"540192600","1501","INST. ""NTRA.SRA.DE MBORORÉ""","SAN JAVIER","SAN JAVIER","Privado","Urbano","Común - Jardín de infantes ","60"
"540192600","1501","INST. ""NTRA.SRA.DE MBORORÉ""","SAN JAVIER","SAN JAVIER","Privado","Urbano","Común - Primaria de 7 años ","74"
"540192700","0618","INST. ""PEQUEÑOS AMIGOS""","ELDORADO","ELDORADO","Privado","Urbano","Común - Jardín de infantes ","112"
"540192700","0618","INST. ""PEQUEÑOS AMIGOS""","ELDORADO","ELDORADO","Privado","Urbano","Común - Jardín maternal ","8"
"540192700","0618","INST. ""PEQUEÑOS AMIGOS""","ELDORADO","ELDORADO","Privado","Urbano","Común - Primaria de 7 años ","162"
"540192800","2077","NENI Nº 2077 (Sede ESC. Nº 781)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","82"
"540192801","2077","NENI Nº 2077 (Ext. ESC. Nº 927)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","19"
"540192802","2077","NENI Nº 2077 (Ext. ESC. Nº 191)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","17"
"540192803","2077","NENI Nº 2077 (Ext. ESC. Nº 926)","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","76"
"540192804","2077","Aula Sat. Nº 01: ""NENI Nº 2077""","OBERA","OBERA","Estatal","Urbano","Común - Jardín de infantes ","5"
"540192804","2077","Aula Sat. Nº 01: ""NENI Nº 2077""","OBERA","OBERA","Estatal","Urbano","Común - Jardín maternal ","10"
"540192900","0108","INST. ""HUELLAS"" - CENTRO EDUCATIVO ESPECIAL","APOSTOLES","APOSTOLES","Privado","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","9"
"540192900","0108","INST. ""HUELLAS"" - CENTRO EDUCATIVO ESPECIAL","APOSTOLES","APOSTOLES","Privado","Rural Aglomerado","Especial - Jardín de infantes ","4"
"540192900","0108","INST. ""HUELLAS"" - CENTRO EDUCATIVO ESPECIAL","APOSTOLES","APOSTOLES","Privado","Rural Aglomerado","Especial - Primaria de 7 años ","24"
"540193000","0492","INST. ""FUNDACIÓN APRENDER Y CRECER"" (Ex INST. CEFAP)","CAPITAL","POSADAS","Privado","Urbano","Especial - Primaria de 7 años ","33"
"540193100","4068","C.F.P. Nº 28","OBERA","OBERA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","302"
"540193300","2076","NENI Nº 2076 (Sede ESC. Nº 95)","LEANDRO N. ALEM","ALMAFUERTE","Estatal","Rural Aglomerado","Común - Jardín de infantes ","17"
"540193302","2076","NENI Nº 2076 (Ext. ESC. Nº 206)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Jardín de infantes ","4"
"540193303","2076","NENI Nº 2076 (Ext. ESC. Nº 61)","LEANDRO N. ALEM","ALMAFUERTE","Estatal","Rural Disperso","Común - Jardín de infantes ","15"
"540193304","2076","NENI Nº 2076 (Ext. ESC. Nº 155)","LEANDRO N. ALEM","CAA YARI","Estatal","Rural Disperso","Común - Jardín de infantes ","3"
"540193305","2076","NENI Nº 2076 (Ext. ESC. Nº 12)","LEANDRO N. ALEM","CAA YARI","Estatal","Rural Aglomerado","Común - Jardín de infantes ","10"
"540193400","7513","ESC. ESPECIAL Nº 64 (TEA)","CAPITAL","POSADAS","Estatal","Urbano","Especial - Jardín de infantes ","5"
"540193400","7513","ESC. ESPECIAL Nº 64 (TEA)","CAPITAL","POSADAS","Estatal","Urbano","Especial - Primaria de 7 años ","58"
"540193500","0952","ESC. Nº 952 (Ex. Aula Sat. Nº 01:""Esc. Nº 301"")","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","322"
"540193700","1991","C.E.F. Nº 31","SAN JAVIER","SAN JAVIER","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","85"
"540193800","0953","ESC. Nº 953 (Ex Aula Sat. Nº 01:""Esc. Nº 455"")","GUARANI","EL SOBERBIO","Estatal","Urbano","Común - Primaria de 7 años ","161"
"540194000","0490","INST. CENTRO EDUCATIVO PYNANDI","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","42"
"540194000","0490","INST. CENTRO EDUCATIVO PYNANDI","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín maternal ","8"
"540194000","0490","INST. CENTRO EDUCATIVO PYNANDI","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","106"
"540194100","7514","ESC. ESPECIAL Nº 65 (Ex Aula Sat. Nº 01: ""Esc. Especial Nº 36"")","LIBERTADOR GENERAL SAN MARTIN","EL ALCAZAR","Estatal","Urbano","Especial - Educacion integral para adolescentes y jovenes","11"
"540194100","7514","ESC. ESPECIAL Nº 65 (Ex Aula Sat. Nº 01: ""Esc. Especial Nº 36"")","LIBERTADOR GENERAL SAN MARTIN","EL ALCAZAR","Estatal","Urbano","Especial - Primaria de 7 años ","17"
"540194200","4065","E.P.E.T. Nº 54 (Ex Aula Sat. Nº 01: ""E.P.E.T. Nº 06"")","ELDORADO","ELDORADO","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","165"
"540194400","2079","NENI Nº 2079 (Sede ESC. Nº 521)","CAPITAL","GARUPA","Estatal","Urbano","Común - Jardín de infantes ","137"
"540194401","2079","NENI Nº 2079 (Ext. ESC. Nº 269)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","77"
"540194402","2079","NENI Nº 2079 (Ext. ESC. Nº 541)","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","69"
"540194500","2078","NENI Nº 2078","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","80"
"540194501","2078","Aula Sat. Nº 01: ""NENI Nº 2078""","CAPITAL","POSADAS","Estatal","Urbano","Común - Jardín de infantes ","117"
"540194502","2078","NENI Nº 2078 (Ext. ESC. Nº 484)","CAPITAL","POSADAS","Estatal","Rural Aglomerado","Común - Jardín de infantes ","30"
"540194600","0954","ESC. Nº 954 (Ex Aula Sat. Nº 01:""Esc. Nº 947"")","IGUAZU","PUERTO IGUAZU","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","528"
"540194700","1989"," C.E.F. Nº 29","OBERA","CAMPO RAMON","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","81"
"540194800","1666","Gabinete Psicopedagógico Interdisciplinario","CAPITAL","POSADAS","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","996"
"540194900","2080","NENI Nº 2080 (Sede ESC. Nº 281)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Jardín de infantes ","81"
"540194901","2080","NENI Nº 2080 (Ext. ESC. Nº 845)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Jardín de infantes ","51"
"540194902","2080","NENI Nº 2080 (Ext. ESC. Nº 832)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Jardín de infantes ","85"
"540194903","2080","NENI Nº 2080 (Ext. ESC. Nº 37)","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Jardín de infantes ","35"
"540195000","1661","Escuela de Robótica","CAPITAL","POSADAS","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","13146"
"540195100","0955","ESC. Nº 955 (Ex Aula Sat. Nº 01:""Esc. Nº263"")","SAN IGNACIO","SAN IGNACIO","Estatal","Urbano","Común - Primaria de 7 años ","133"
"540195200","8300","CENTRO UNIDAD DE TECNOLOGÍA EDUCATIVA","CAPITAL","POSADAS","Estatal","Urbano","Común-Servicios Alternativos/Complementarios","3105"
"540195300","0956","ESC. Nº 956 (INT. BILINGÜE-Ex Aula Sat. Nº 03:""ESC. Nº 283"")","ELDORADO","COLONIA DELICIA","Estatal","Rural Disperso","Común - Primaria de 7 años ","53"
"540195301","0956","Aula Sat. Nº 01: ""ESC. Nº 956"" (Ex Aula Sat. Nº 01: ""ESC. Nº 283"")","ELDORADO","COLONIA DELICIA","Estatal","Rural Disperso","Común - Primaria de 7 años ","67"
"540195302","0956","Aula Sat. Nº 02: ""ESC. Nº 956""(Ex Aula Sat. Nº 02:""ESC. Nº 283"")","ELDORADO","COLONIA DELICIA","Estatal","Rural Disperso","Común - Primaria de 7 años ","17"
"540195303","0956","Aula Sat. Nº 03: ""ESC. Nº 956""","ELDORADO","COLONIA DELICIA","Estatal","Rural","Común - Primaria de 7 años ","16"
"540195400","2081","NENI Nº 2081:""Madre Teresa de Calcuta"" (Ex ""Jardín Materno Infantil Nº 01"")","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","178"
"540195400","2081","NENI Nº 2081:""Madre Teresa de Calcuta"" (Ex ""Jardín Materno Infantil Nº 01"")","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín maternal ","56"
"540195500","2082","NENI Nº 2082 (Ex ""Jardín Materno Infantil Nº 02"")","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","35"
"540195501","2082","NENI Nº 2082 (Ext. ESC. Nº 818)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","87"
"540195502","2082","NENI Nº 2082 (Ext. ESC. Nº 694)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","74"
"540195503","2082","NENI Nº 2082 (Ext. ESC. Nº 778)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","88"
"540195504","2082","NENI Nº 2082 (Ext. ESC. Nº 837)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","40"
"540195505","2082","NENI Nº 2082 (Ext. ESC. Nº 746)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","55"
"540195506","2082","NENI Nº 2082 (Ext. ESC. Nº 02)","IGUAZU","PUERTO IGUAZU","Estatal","Urbano","Común - Jardín de infantes ","87"
"540195600","0494","INST. GENERAL SAN MARTIN","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","38"
"540195600","0494","INST. GENERAL SAN MARTIN","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín maternal ","41"
"540195600","0494","INST. GENERAL SAN MARTIN","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","44"
"540195800","0495","INST. FAE","CAPITAL","POSADAS","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","519"
"540195900","2602","B.O.P. Nº 121 (UP4)","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","25"
"540195901","2602","Aula Sat. Nº 01: ""B.O.P. Nº 121"" (UP5)","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","11"
"540196000","0925","INST. ""NIÑO JESÚS""","IGUAZU","COLONIA WANDA","Privado","Rural Aglomerado","Común - Jardín de infantes ","83"
"540196100","1488","ESC. ADULTOS Nº 88","GUARANI","EL SOBERBIO","Estatal","Urbano","Adultos - Primaria ","99"
"540196101","1488","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 88""","GUARANI","EL SOBERBIO","Estatal","Urbano","Adultos - Primaria ","29"
"540196200","7515","ESC. ESPECIAL Nº 66: ""Patologías Múltiples Orientación TEA"" (Ex Centro Educativo Terapéutico Nº 01)","OBERA","OBERA","Estatal","Urbano","Especial - Jardín maternal ","5"
"540196200","7515","ESC. ESPECIAL Nº 66: ""Patologías Múltiples Orientación TEA"" (Ex Centro Educativo Terapéutico Nº 01)","OBERA","OBERA","Estatal","Urbano","Especial - Primaria de 7 años ","86"
"540196300","2083","NENI Nº 2083 (Sede ESC. Nº 844)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Aglomerado","Común - Jardín de infantes ","86"
"540196301","2083","NENI Nº 2083 (Ext. ESC. Nº 886)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","7"
"540196302","2083","NENI Nº 2083 (Ext. ESC. Nº 776)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","10"
"540196304","2083","NENI Nº 2083 (Ext. ESC. Nº 102)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","10"
"540196305","2083","NENI Nº 2083 (Ext. ESC. Nº 581)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Aglomerado","Común - Jardín de infantes ","38"
"540196306","2083","NENI Nº 2083 (Ext. ESC. Nº 287)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","19"
"540196307","2083","NENI Nº 2083 (Ext. 	Aula Sat. N° 03: ""ESC. Nº 287 (Ex Esc. Nº 777)))","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","6"
"540196308","2083","NENI Nº 2083 (Ext. ESC. Nº 749)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","8"
"540196309","2083","NENI Nº 2083 (Ext. ESC. Nº 775)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","6"
"540196310","2083","NENI Nº 2083 (Ext. ESC. Nº 367)","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural","Común - Jardín de infantes ","5"
"540196400","5001","Escuela Modalidad en Contextos de Privación de Libertad Nº1 (UP8)","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Adultos - Primaria ","79"
"540196500","0957","ESC. Nº 957 (Ex Aula sat. Nº 01: Esc. Nº 657)","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","33"
"540196501","0957","Aula Sat. Nº 01: ""ESC. Nº 957"" (Ex Aula Sat. 4: ""Esc. Nº 657)","LIBERTADOR GENERAL SAN MARTIN","PUERTO LEONI","Estatal","Rural Disperso","Común - Jardín de infantes ","11"
"540196501","0957","Aula Sat. Nº 01: ""ESC. Nº 957"" (Ex Aula Sat. 4: ""Esc. Nº 657)","LIBERTADOR GENERAL SAN MARTIN","PUERTO LEONI","Estatal","Rural Disperso","Común - Primaria de 7 años ","22"
