cueanexo,nombre,oferta,año,matricula
540184704,U.G.L. Nº 13 (Ext. Esc. Nº 632),Común - Secundaria Completa req. 7 años ,2021,17
540184706,U.G.L. Nº 13 (Ext. Esc. Nº 447),Común - Secundaria Completa req. 7 años ,2021,21
540184707,U.G.L. Nº 13 (Ext. Esc. Nº 334),Común - Secundaria Completa req. 7 años ,2021,21
540184708,U.G.L. Nº 13 (Ext. Esc. Nº 222),Común - Secundaria Completa req. 7 años ,2021,40
540184709,U.G.L. Nº 13 (Ext. Esc. Nº 441),Común - Secundaria Completa req. 7 años ,2021,3
540184711,U.G.L. Nº 13 (Ext. Esc. Nº 189),Común - Secundaria Completa req. 7 años ,2021,42
540184712,U.G.L. Nº 13 (Ext. Esc. Nº 231),Común - Secundaria Completa req. 7 años ,2021,16
540184713,U.G.L. Nº 13 (Ext. Esc. Nº 598),Común - Secundaria Completa req. 7 años ,2021,21
540184714,U.G.L. Nº 13 (Ext. Esc. Nº 762),Común - Secundaria Completa req. 7 años ,2021,22
540184801,U.G.L. Nº 14 (Ext. Esc. Nº 210),Común - Secundaria Completa req. 7 años ,2021,42
540184802,U.G.L. Nº 14 (Ext. Esc. Nº 212),Común - Secundaria Completa req. 7 años ,2021,9
540184804,U.G.L. Nº 14 (Ext. Esc. Nº 388),Común - Secundaria Completa req. 7 años ,2021,9
540184805,U.G.L. Nº 14 (Ext. Esc. Nº 507),Común - Secundaria Completa req. 7 años ,2021,14
540184807,U.G.L. Nº 14 (Ext. Esc. Nº 782),Común - Secundaria Completa req. 7 años ,2021,8
540184808,U.G.L. Nº 14 (Ext. Esc. Nº 833),Común - Secundaria Completa req. 7 años ,2021,4
540184810,U.G.L. Nº 14 (Ext. Esc. Nº 357),Común - Secundaria Completa req. 7 años ,2021,53
540184901,U.G.L. Nº 15 (Ext. Esc. Nº 23),Común - Secundaria Completa req. 7 años ,2021,23
540184903,U.G.L. Nº 15 (Ext. Esc. Nº 597),Común - Secundaria Completa req. 7 años ,2021,9
540184907,U.G.L. Nº 15 (Ext. Esc. Nº 469),Común - Secundaria Completa req. 7 años ,2021,23
540184908,U.G.L. Nº 15 (Ext. Esc. Nº 405),Común - Secundaria Completa req. 7 años ,2021,12
540184909,U.G.L. Nº 15 (Ext. Esc. Nº 534),Común - Secundaria Completa req. 7 años ,2021,11
540184910,U.G.L. Nº 15 (Ext. Esc. Nº 190),Común - Secundaria Completa req. 7 años ,2021,22
540184911,U.G.L. Nº 15 (Ext. Esc. Nº 398),Común - Secundaria Completa req. 7 años ,2021,25
540184912,U.G.L. Nº 15 (Ext. Esc. Nº 18),Común - Secundaria Completa req. 7 años ,2021,8
540184913,U.G.L. Nº 15 (Ext. Esc. Nº 531),Común - Secundaria Completa req. 7 años ,2021,69
540185000,"Esc. Nº 939 (Ex aula Sat. ""Esc. Nº 275"")",Común - Jardín de infantes ,2021,79
540185000,"Esc. Nº 939 (Ex aula Sat. ""Esc. Nº 275"")",Común - Primaria de 7 años ,2021,188
540185100,"Esc. Nº 932 (Ex aula Sat. Nº 01 ""Esc. Nº 825"")",Común - Jardín de infantes ,2021,7
540185100,"Esc. Nº 932 (Ex aula Sat. Nº 01 ""Esc. Nº 825"")",Común - Primaria de 7 años ,2021,38
540185200,"I.S.F.D.:""Centro de Formación e Investigación""",Común - SNU ,2021,50
540185400,ESC. ESPECIAL Nº 60,Especial - Primaria de 7 años ,2021,14
540185500,E.P.E.T. Nº 34,Común - Secundaria Completa req. 7 años ,2021,481
540185600,B.O.P. Nº 112,Adultos - Secundaria Completa,2021,47
540185600,B.O.P. Nº 112,Común - Secundaria Completa req. 7 años ,2021,176
540185700,"Esc. Nº 938 (F.J.C.) Ex aula Sat. Nº 02 ""Esc. Nº 812""",Común - Jardín de infantes ,2021,24
540185700,"Esc. Nº 938 (F.J.C.) Ex aula Sat. Nº 02 ""Esc. Nº 812""",Común - Primaria de 7 años ,2021,58
540185701,"Aula Sat. Nº 01:""ESC. Nº 938""",Común - Primaria de 7 años ,2021,31
540185800,NENI Nº 2068 (Sede Esc. Nº 285),Común - Jardín de infantes ,2021,169
540185801,NENI Nº 2068 (Ext. Esc. Nº 45),Común - Jardín de infantes ,2021,91
540185900,NENI Nº 2069 (Sede Esc. Nº 74),Común - Jardín de infantes ,2021,144
540185901,NENI Nº 2069 (Ext. Esc. Nº 15),Común - Jardín de infantes ,2021,85
540186000,NENI Nº 2066 (Sede ESC. Nº 583),Común - Jardín de infantes ,2021,200
540186003,NENI Nº 2066 (Ext. ESC. Nº 611),Común - Jardín de infantes ,2021,36
540186006,NENI Nº 2066 (Ext. ESC. Nº 946),Común - Jardín de infantes ,2021,21
540186200,NENI Nº 2067 (Sede ESC. Nº 26),Común - Jardín de infantes ,2021,65
540186201,NENI Nº 2067 (Ext. ESC. Nº 27),Común - Jardín de infantes ,2021,70
540186202,NENI Nº 2067 (Ext. ESC. Nº 732),Común - Jardín de infantes ,2021,45
540186203,NENI Nº 2067 (Ext. ESC. Nº 136),Común - Jardín de infantes ,2021,31
540186204,NENI Nº 2067 (Ext. ESC. Nº 878),Común - Jardín de infantes ,2021,36
540186300,"Esc. Nº 940: ""Educación para las primaveras""(Ex Aula Sat. Nº 02: ""Esc. Nº 373"")",Común - Jardín de infantes ,2021,58
540186300,"Esc. Nº 940: ""Educación para las primaveras""(Ex Aula Sat. Nº 02: ""Esc. Nº 373"")",Común - Primaria de 7 años ,2021,72
540186401,NENI Nº 2065 (Ext. Esc. Nº 475),Común - Jardín de infantes ,2021,39
540186402,NENI Nº 2065 (Ext. Esc. Nº 65),Común - Jardín de infantes ,2021,8
540186403,NENI Nº 2065 (Ext. Esc. Nº 339),Común - Jardín de infantes ,2021,1
540186500,NENI Nº 2064 (Sede ESC. Nº 278),Común - Jardín de infantes ,2021,25
540186501,NENI Nº 2064 (Ext. ESC. Nº 509),Común - Jardín de infantes ,2021,5
540186507,NENI Nº 2064 (Ext. ESC. Nº 637),Común - Jardín de infantes ,2021,9
540186600,"INST. ""HUELLAS MISIONERAS""",Adultos-Formación Profesional/Capacitación Laboral,2021,21
540186600,"INST. ""HUELLAS MISIONERAS""",Común - SNU ,2021,161
540186700,E.P.E.T. Nº 45,Común - Secundaria Completa req. 7 años ,2021,142
540186800,E.P.E.T. Nº 48,Común - Secundaria Completa req. 7 años ,2021,207
540187000,I.E.A. Nº 16,Común - Secundaria Completa req. 7 años ,2021,100
540187100,ESC. Nº 941 (INT. BILINGÜE),Común - Jardín de infantes ,2021,28
540187100,ESC. Nº 941 (INT. BILINGÜE),Común - Primaria de 7 años ,2021,116
540187200,E.P.E.T. Nº 44,Común - Secundaria Completa req. 7 años ,2021,102
540187300,E.P.E.T. Nº 42,Común - Secundaria Completa req. 7 años ,2021,76
540187500,E.P.E.T. Nº 41,Común - Secundaria Completa req. 7 años ,2021,102
540187600,I.E.A. Nº 14,Común - Secundaria Completa req. 7 años ,2021,87
540187900,I.E.A. Nº 17,Común - Secundaria Completa req. 7 años ,2021,155
540187901,"Aula Sat. Nº 01:""I.E.A. Nº 17"" (Ex Aula Sat. Nº 01:""E.P.E.T. Nº 28"")",Común - Secundaria Completa req. 7 años ,2021,34
540188000,INST. CRISTIANO EMANUEL,Común - Jardín de infantes ,2021,50
540188000,INST. CRISTIANO EMANUEL,Común - Primaria de 7 años ,2021,173
540188000,INST. CRISTIANO EMANUEL,Común - Secundaria Completa req. 7 años ,2021,42
540188100,"ESC. Nº 943:""Aldea Ko´eju""",Común - Jardín de infantes ,2021,10
540188100,"ESC. Nº 943:""Aldea Ko´eju""",Común - Primaria de 7 años ,2021,38
540188101,"Aula Sat. Nº 01: ""ESC. Nº 943:""Aldea Ko´eju"""" (	Ex. Aula Sat. Nº 04: ""Esc. Nº 657"")",Común - Jardín de infantes ,2021,12
540188101,"Aula Sat. Nº 01: ""ESC. Nº 943:""Aldea Ko´eju"""" (	Ex. Aula Sat. Nº 04: ""Esc. Nº 657"")",Común - Primaria de 7 años ,2021,23
540188200,C.E.F. Nº 24,Común-Servicios Alternativos/Complementarios,2021,317
540188300,E.P.E.T. Nº 51,Común - Secundaria Completa req. 7 años ,2021,123
540188400,NENI Nº 2070,Común - Jardín de infantes ,2021,89
540188401,"Aula Sat. ""Jardín Maternal: Aristóbulo del Valle""",Común - Jardín de infantes ,2021,7
540188401,"Aula Sat. ""Jardín Maternal: Aristóbulo del Valle""",Común - Jardín maternal ,2021,7
540188402,NENI Nº 2070 (Ext. ESC. Nº 407),Común - Jardín de infantes ,2021,25
540188403,NENI Nº 2070 (Ext. ESC. Nº 415),Común - Jardín de infantes ,2021,11
540188404,NENI Nº 2070 (Ext. ESC. Nº 495),Común - Jardín de infantes ,2021,34
540188405,NENI Nº 2070 (Ext. ESC. Nº 578),Común - Jardín de infantes ,2021,14
540188500,B.O.P. Nº 113 (Ex Ext. Esc. Nº 207-U.G.L. Nº 04),Común - Secundaria Completa req. 7 años ,2021,205
540188600,B.O.P. Nº 114 (Ex Ext. Esc. Nº 518: U.G.L. Nº 12),Común - Secundaria Completa req. 7 años ,2021,96
540188800,INST. MARGARITA HIGA,Especial - Primaria de 7 años ,2021,17
540188900,INST. SUP. EN TECNOLOGÍA AUTOMOTRIZ,Común - SNU ,2021,111
540189000,ESC. Nº 942,Común - Primaria de 7 años ,2021,95
540189100,"ESC. ADULTOS Nº 85 (Ex. Aula Sat. Nº 02: ""ESC. ADULTOS Nº 07"")",Adultos-Formación Profesional/Capacitación Laboral,2021,242
540189100,"ESC. ADULTOS Nº 85 (Ex. Aula Sat. Nº 02: ""ESC. ADULTOS Nº 07"")",Adultos - Primaria ,2021,98
540189200,ESC. Nº 945,Común - Primaria de 7 años ,2021,176
540189300,ESC. ESPECIAL Nº 62,Especial - Jardín maternal ,2021,2
540189300,ESC. ESPECIAL Nº 62,Especial - Primaria de 7 años ,2021,10
540189400,NENI Nº 2071,Común - Jardín de infantes ,2021,88
540189401,NENI Nº 2071 (Ext. Esc. Nº 770),Común - Jardín de infantes ,2021,37
540189402,NENI Nº 2071 (Ext. Esc. Nº 918),Común - Jardín de infantes ,2021,54
540189403,NENI Nº 2071 (Ext. Esc. Nº 680),Común - Jardín de infantes ,2021,80
540189500,"ESC. Nº 946 (Ex Aula Sat. Nº 04:""Esc. Nº 583"")",Común - Primaria de 7 años ,2021,14
540189501,"Aula Sat. Nº 01: ""Esc. Nº 946""(Ex Aula Sat. Nº 01:""Esc. Nº 583"")",Común - Primaria de 7 años ,2021,32
540189502,"Aula Sat. Nº 02: ""Esc. Nº 946""(Ex Aula Sat. Nº03:""Esc. Nº 583"")",Común - Primaria de 7 años ,2021,32
540189600,"ESC. Nº 944 (Ex Aula Sat. Nº 01:""Esc. Nº 399)",Común - Jardín de infantes ,2021,16
540189600,"ESC. Nº 944 (Ex Aula Sat. Nº 01:""Esc. Nº 399)",Común - Primaria de 7 años ,2021,102
540189601,"Aula Sat. Nº 01: ""ESC. Nº 944""",Común - Primaria de 7 años ,2021,35
540189900,INST. SUP. DE EDUCACIÓN TÉCNICA EN SEGURIDAD VIAL,Común - SNU ,2021,104
540190000,ESC. ESPECIAL Nº 61,Especial - Primaria de 7 años ,2021,26
540190100,E.P.E.T. Nº 53,Común - Secundaria Completa req. 7 años ,2021,83
540190200,C.E.F. Nº 25,Común-Servicios Alternativos/Complementarios,2021,321
540190301,"Esc. Sec. Rural Mediada por T.I.C.(Extensión Aula Sat. Nº 01:""Esc. Nº 44"")",Común - Secundaria Completa req. 7 años ,2021,27
540190302,"Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 683:""YAKA PA'U"")",Común - Secundaria Completa req. 7 años ,2021,39
540190303,Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 905),Común - Secundaria Completa req. 7 años ,2021,52
540190304,Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 938),Común - Secundaria Completa req. 7 años ,2021,21
540190305,"Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 807"")",Común - Secundaria Completa req. 7 años ,2021,49
540190306,"Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 166:""Moisés Bertoni"")",Común - Secundaria Completa req. 7 años ,2021,21
540190307,"Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 128:""Santa Catalina"")",Común - Secundaria Completa req. 7 años ,2021,47
540190308,Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 892),Común - Secundaria Completa req. 7 años ,2021,17
540190309,Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 836),Común - Secundaria Completa req. 7 años ,2021,84
540190310,"Esc. Sec. Rural Mediada por T.I.C. (Extensión Esc. Nº 812:""Arandú""))",Común - Secundaria Completa req. 7 años ,2021,40
540190400,ESC. Nº 948,Común - Jardín de infantes ,2021,15
540190400,ESC. Nº 948,Común - Primaria de 7 años ,2021,66
540190401,"Aula Sat. Nº 01: ""ESC. Nº 948""",Común - Jardín de infantes ,2021,20
540190401,"Aula Sat. Nº 01: ""ESC. Nº 948""",Común - Primaria de 7 años ,2021,51
540190500,NENI Nº 2073 (Sede ESC. Nº 24),Común - Jardín de infantes ,2021,133
540190501,NENI Nº 2073 (Ext. ESC. Nº 63),Común - Jardín de infantes ,2021,13
540190502,NENI Nº 2073 (Ext. ESC. Nº 78),Común - Jardín de infantes ,2021,2
540190503,NENI Nº 2073 (Ext. ESC. Nº 121),Común - Jardín de infantes ,2021,6
540190504,NENI Nº 2073 (Ext. ESC. Nº 884),Común - Jardín de infantes ,2021,47
540190600,ESC. Nº 949 (Ex Aula sat. Nº 03: Esc. Nº 380),Común - Jardín de infantes ,2021,23
540190600,ESC. Nº 949 (Ex Aula sat. Nº 03: Esc. Nº 380),Común - Primaria de 7 años ,2021,192
540190700,"B.O.P. Nº 115 (Ex Aula Sat. Nº 01:""Esc. Normal Sup. Nº 06)",Común - Secundaria Completa req. 7 años ,2021,66
540190800,ESC. ADULTOS Nº 86 (Ex Aula Sat. Nº 01: ESC. ADULTOS Nº 50),Adultos-Formación Profesional/Capacitación Laboral,2021,53
540190800,ESC. ADULTOS Nº 86 (Ex Aula Sat. Nº 01: ESC. ADULTOS Nº 50),Adultos - Primaria ,2021,44
540190900,"B.O.P. Nº 117: ""YRYAPU""",Adultos - Secundaria Completa,2021,21
540190900,"B.O.P. Nº 117: ""YRYAPU""",Común - Secundaria Completa req. 7 años ,2021,77
540190901,"Aula Sat. Nº 01: ""B.O.P. Nº 117"" (Ka aguy Porá)",Adultos - Secundaria Completa,2021,42
540190901,"Aula Sat. Nº 01: ""B.O.P. Nº 117"" (Ka aguy Porá)",Común - Secundaria Completa req. 7 años ,2021,44
540191000,C.E.F. Nº 26,Común-Servicios Alternativos/Complementarios,2021,484
540191100,"ESC. Nº 947 (Ex Aula Sat.Nº 01: ""Esc. Nº 875"")",Común - Primaria de 7 años ,2021,517
540191200,ESC. Nº 950 (Ex Aula Sat. Esc. Nº 782),Común - Primaria de 7 años ,2021,86
540191300,E.P.J.A. Itinerante Nº 9078,Adultos-Formación Profesional/Capacitación Laboral,2021,3
540191300,E.P.J.A. Itinerante Nº 9078,Adultos - Primaria ,2021,48
540191400,NENI Nº 2072 (Sede ESC. Nº 239),Común - Jardín de infantes ,2021,67
540191401,NENI Nº 2072 (Ext. ESC. Nº 375),Común - Jardín de infantes ,2021,10
540191402,NENI Nº 2072 (Ext. ESC. Nº 292),Común - Jardín de infantes ,2021,17
540191403,NENI Nº 2072 (Ext. ESC. Nº 295),Común - Jardín de infantes ,2021,29
540191404,NENI Nº 2072 (Ext. ESC. Nº 614),Común - Jardín de infantes ,2021,21
540191405,NENI Nº 2072 (Ext. ESC. Nº 297),Común - Jardín de infantes ,2021,35
540191406,NENI Nº 2072 (Ext. ESC. Nº 545),Común - Jardín de infantes ,2021,6
540191407,NENI Nº 2072 (Ext. ESC. Nº 588),Común - Jardín de infantes ,2021,7
540191500,ESC. ADULTOS Nº 87,Adultos-Formación Profesional/Capacitación Laboral,2021,23
540191500,ESC. ADULTOS Nº 87,Adultos - Primaria ,2021,22
540191600,C.E.F. Nº 27,Común-Servicios Alternativos/Complementarios,2021,184
540191700,C.E.F. Nº 28,Común-Servicios Alternativos/Complementarios,2021,284
540191800,C.E.F. Nº 30,Común-Servicios Alternativos/Complementarios,2021,118
540191900,"ESC. Nº 951 (Ex Aula Sat. Nº 01: ""ESC. 207"")",Común - Jardín de infantes ,2021,20
540191900,"ESC. Nº 951 (Ex Aula Sat. Nº 01: ""ESC. 207"")",Común - Primaria de 7 años ,2021,117
540192000,C.E.F.E. Nº 07,Común-Servicios Alternativos/Complementarios,2021,62
540192100,B.O.P. Nº 120 (Colonia Penal Nº3),Adultos - Secundaria Completa,2021,29
540192200,NENI Nº 2075 (Sede ESC. Nº 126),Común - Jardín de infantes ,2021,77
540192201,NENI Nº 2075 (Ext. ESC. Nº 114),Común - Jardín de infantes ,2021,66
540192202,NENI Nº 2075 (Ext. ESC. Nº 228),Común - Jardín de infantes ,2021,57
540192204,NENI Nº 2075 (Ext. ESC. Nº 632),Común - Jardín de infantes ,2021,13
540192205,NENI Nº 2075 (Ext. ESC. Nº 222),Común - Jardín de infantes ,2021,18
540192300,MI MUNDO GRILLO,Común - Jardín de infantes ,2021,31
540192300,MI MUNDO GRILLO,Común - Jardín maternal ,2021,29
540192400,ESC. ESPECIAL CARCELARIA Nº 63 (UP7),Adultos - Primaria ,2021,41
540192500,"INST. ""LA BUENA SEMILLA""",Común - Jardín de infantes ,2021,60
540192500,"INST. ""LA BUENA SEMILLA""",Común - Primaria de 7 años ,2021,142
540192600,"INST. ""NTRA.SRA.DE MBORORÉ""",Común - Jardín de infantes ,2021,33
540192600,"INST. ""NTRA.SRA.DE MBORORÉ""",Común - Primaria de 7 años ,2021,15
540192700,"INST. ""PEQUEÑOS AMIGOS""",Común - Jardín de infantes ,2021,78
540192700,"INST. ""PEQUEÑOS AMIGOS""",Común - Jardín maternal ,2021,8
540192700,"INST. ""PEQUEÑOS AMIGOS""",Común - Primaria de 7 años ,2021,45
540192800,NENI Nº 2077 (Sede ESC. Nº 781),Común - Jardín de infantes ,2021,91
540192802,NENI Nº 2077 (Ext. ESC. Nº 191),Común - Jardín de infantes ,2021,13
540192803,NENI Nº 2077 (Ext. ESC. Nº 926),Común - Jardín de infantes ,2021,82
540192804,"Aula Sat. Nº 01: ""NENI Nº 2077""",Común - Jardín de infantes ,2021,5
540192804,"Aula Sat. Nº 01: ""NENI Nº 2077""",Común - Jardín maternal ,2021,6
540192900,"INST. ""HUELLAS"" - CENTRO EDUCATIVO ESPECIAL",Adultos-Formación Profesional/Capacitación Laboral,2021,13
540192900,"INST. ""HUELLAS"" - CENTRO EDUCATIVO ESPECIAL",Especial - Jardín de infantes ,2021,7
540192900,"INST. ""HUELLAS"" - CENTRO EDUCATIVO ESPECIAL",Especial - Primaria de 7 años ,2021,37
540193100,C.F.P. Nº 28,Adultos-Formación Profesional/Capacitación Laboral,2021,310
540193300,NENI Nº 2076 (Sede ESC. Nº 95),Común - Jardín de infantes ,2021,23
540193301,NENI Nº 2076 (Ext. ESC. Nº 910),Común - Jardín de infantes ,2021,3
540193302,NENI Nº 2076 (Ext. ESC. Nº 206),Común - Jardín de infantes ,2021,5
540193303,NENI Nº 2076 (Ext. ESC. Nº 61),Común - Jardín de infantes ,2021,19
540193304,NENI Nº 2076 (Ext. ESC. Nº 155),Común - Jardín de infantes ,2021,13
540193305,NENI Nº 2076 (Ext. ESC. Nº 12),Común - Jardín de infantes ,2021,21
540193400,ESC. ESPECIAL Nº 64 (TEA),Especial - Jardín de infantes ,2021,10
540193400,ESC. ESPECIAL Nº 64 (TEA),Especial - Primaria de 7 años ,2021,49
540193500,"ESC. Nº 952 (Ex. Aula Sat. Nº 01:""Esc. Nº 301"")",Común - Primaria de 7 años ,2021,304
540193700,C.E.F. Nº 31,Común-Servicios Alternativos/Complementarios,2021,172
540193800,"ESC. Nº 953 (Ex Aula Sat. Nº 01:""Esc. Nº 455"")",Común - Jardín de infantes ,2021,42
540193800,"ESC. Nº 953 (Ex Aula Sat. Nº 01:""Esc. Nº 455"")",Común - Primaria de 7 años ,2021,158
540194000,INST. CENTRO EDUCATIVO PYNANDI,Común - Jardín de infantes ,2021,50
540194000,INST. CENTRO EDUCATIVO PYNANDI,Común - Jardín maternal ,2021,1
540194000,INST. CENTRO EDUCATIVO PYNANDI,Común - Primaria de 7 años ,2021,69
540194100,"ESC. ESPECIAL Nº 65 (Ex Aula Sat. Nº 01: ""Esc. Especial Nº 36"")",Especial - Jardín maternal ,2021,1
540194100,"ESC. ESPECIAL Nº 65 (Ex Aula Sat. Nº 01: ""Esc. Especial Nº 36"")",Especial - Primaria de 7 años ,2021,25
540194200,"E.P.E.T. Nº 54 (Ex Aula Sat. Nº 01: ""E.P.E.T. Nº 06"")",Común - Secundaria Completa req. 7 años ,2021,201
540194400,NENI Nº 2079 (Sede ESC. Nº 521),Común - Jardín de infantes ,2021,160
540194401,NENI Nº 2079 (Ext. ESC. Nº 269),Común - Jardín de infantes ,2021,80
540194402,NENI Nº 2079 (Ext. ESC. Nº 541),Común - Jardín de infantes ,2021,72
540194500,NENI Nº 2078,Común - Jardín de infantes ,2021,338
540194600,"ESC. Nº 954 (Ex Aula Sat. Nº 01:""Esc. Nº 947"")",Común - Primaria de 7 años ,2021,307
540194601,"Aula Sat. Nº 01: ""ESC. Nº 954""",Común - Primaria de 7 años ,2021,58
540194700, C.E.F. Nº 29,Común-Servicios Alternativos/Complementarios,2021,77
540194800,Gabinete Psicopedagógico Interdisciplinario,Común-Servicios Alternativos/Complementarios,2021,427
540194900,NENI Nº 2080 (Sede ESC. Nº 281),Común - Jardín de infantes ,2021,92
540194901,NENI Nº 2080 (Ext. ESC. Nº 845),Común - Jardín de infantes ,2021,67
540194902,NENI Nº 2080 (Ext. ESC. Nº 832),Común - Jardín de infantes ,2021,102
540194903,NENI Nº 2080 (Ext. ESC. Nº 37),Común - Jardín de infantes ,2021,30
540195000,Escuela de Robótica,Común-Servicios Alternativos/Complementarios,2021,3334
540195100,"ESC. Nº 955 (Ex Aula Sat. Nº 01:""Esc. Nº263"")",Común - Jardín de infantes ,2021,36
540195100,"ESC. Nº 955 (Ex Aula Sat. Nº 01:""Esc. Nº263"")",Común - Primaria de 7 años ,2021,116
540195200,Centro Unidad de Tecnología Educativa,Común-Servicios Alternativos/Complementarios,2021,1505
540195300,"ESC. Nº 956 (INT. BILINGÜE-Ex Aula Sat. Nº 03:""ESC. Nº 283"")",Común - Primaria de 7 años ,2021,38
540195301,"Aula Sat. Nº 01: ""ESC. Nº 956"" (Ex Aula Sat. Nº 01: ""ESC. Nº 283"")",Común - Primaria de 7 años ,2021,62
540195302,"Aula Sat. Nº 02: ""ESC. Nº 956""(Ex Aula Sat. Nº 02:""ESC. Nº 283"")",Común - Primaria de 7 años ,2021,17
540195303,"Aula Sat. Nº 03: ""ESC. Nº 956""",Común - Primaria de 7 años ,2021,17
